"","Jurisdiction","Date","New.Cases","X7.day.Average.New.Cases","Cumulative.cases","Population..2018.","New.Case.Rate","X7.Day.Average.New.Case.Rate","Cumulative.Case.Rate","County.FIPS.Code","Longitude","Latitude","Georeferenced.Lat...Long","Date_adj","phase","phase2"
"2475","Mifflin",2020-06-23,0,0.1,63,46222,0,0.3,136.3,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-09,"green","green"
"2491","Clinton",2020-05-29,1,0.9,56,38684,2.6,2.2,144.8,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-15,"green","yellow"
"2492","Clinton",2020-06-28,1,0.9,77,38684,2.6,2.2,199,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-14,"green","green"
"2496","Blair",2020-06-15,0,0.3,56,122492,0,0.2,45.7,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-01,"green","green"
"2508","Clearfield",2020-05-07,2,1.3,30,79388,2.5,1.6,37.8,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-23,"red","red"
"2521","Huntingdon",2020-05-04,2,4.7,61,45168,4.4,10.4,135.1,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-20,"red","red"
"2542","Blair",2020-05-14,1,0.6,36,122492,0.8,0.5,29.4,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-30,"yellow","red"
"2544","Clinton",2020-08-27,1,0.6,133,38684,2.6,1.5,343.8,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-08-13,"return","green"
"2546","Mifflin",2020-04-09,0,1,9,46222,0,2.2,19.5,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-26,"red","local"
"2599","Centre",2020-04-06,7,4.1,61,162805,4.3,2.5,37.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-23,"red","local"
"2636","Huntingdon",2020-05-25,0,1.7,228,45168,0,3.8,504.8,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-11,"yellow","yellow"
"2671","Union",2020-08-05,4,10.1,204,44785,8.9,22.6,455.5,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-22,"green","green"
"2674","Mifflin",2020-05-11,0,1.1,54,46222,0,2.5,116.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-27,"yellow","red"
"2681","Centre",2020-08-16,1,3.1,397,162805,0.6,1.9,243.9,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-08-02,"return","green"
"2697","Union",2020-03-31,0,0.3,2,44785,0,0.6,4.5,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-17,"red","pop"
"2700","Clearfield",2020-08-06,6,3.7,160,79388,7.6,4.7,201.5,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-23,"green","green"
"2705","Blair",2020-08-22,13,8.1,409,122492,10.6,6.6,333.9,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-08-08,"return","green"
"2720","Centre",2020-03-01,0,NA,0,162805,0,NA,0,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-02-16,"base","base"
"2745","Clinton",2020-03-02,0,NA,0,38684,0,NA,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-02-17,"base","base"
"2763","Centre",2020-07-02,6,2.9,219,162805,3.7,1.8,134.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-18,"green","green"
"2775","Huntingdon",2020-06-01,0,0.4,231,45168,0,0.9,511.4,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-18,"green","yellow"
"2778","Blair",2020-07-19,7,5.1,140,122492,5.7,4.2,114.3,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-05,"green","green"
"2783","Union",2020-07-04,1,0.7,97,44785,2.2,1.6,216.6,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-20,"green","green"
"2824","Centre",2020-06-05,1,0.4,158,162805,0.6,0.3,97,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-22,"green","yellow"
"2845","Blair",2020-07-25,4,6.1,176,122492,3.3,5,143.7,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-11,"green","green"
"2858","Centre",2020-05-31,1,1.3,157,162805,0.6,0.8,96.4,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-17,"green","yellow"
"2864","Mifflin",2020-05-18,0,0.6,58,46222,0,1.2,125.5,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-04,"yellow","red"
"2880","Clearfield",2020-05-12,0,0.7,33,79388,0,0.9,41.6,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-28,"yellow","red"
"2893","Centre",2020-07-29,5,6.7,350,162805,3.1,4.1,215,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-15,"green","green"
"2933","Centre",2020-04-30,0,2.6,103,162805,0,1.6,63.3,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-16,"red","red"
"2951","Union",2020-04-29,2,0.7,29,44785,4.5,1.6,64.8,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-15,"red","red"
"3009","Blair",2020-06-23,7,2.3,72,122492,5.7,1.9,58.8,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-09,"green","green"
"3046","Huntingdon",2020-08-08,2,2.7,309,45168,4.4,6,684.1,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-25,"green","green"
"3069","Clinton",2020-05-25,2,1.3,55,38684,5.2,3.3,142.2,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-11,"yellow","yellow"
"3073","Clinton",2020-03-12,0,0,0,38684,0,0,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-02-27,"pop","base"
"3100","Clearfield",2020-06-30,0,0.1,74,79388,0,0.2,93.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-16,"green","green"
"3146","Blair",2020-03-19,0,0,0,122492,0,0,0,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-05,"local","base"
"3178","Huntingdon",2020-07-20,2,1.7,273,45168,4.4,3.8,604.4,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-06,"green","green"
"3181","Clearfield",2020-08-16,0,3.9,201,79388,0,4.9,253.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-08-02,"return","green"
"3188","Mifflin",2020-04-24,1,1.1,28,46222,2.2,2.5,60.6,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-10,"red","red"
"3195","Union",2020-06-02,5,1.1,64,44785,11.2,2.6,142.9,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-19,"green","yellow"
"3198","Huntingdon",2020-04-08,2,0.9,8,45168,4.4,1.9,17.7,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-25,"red","local"
"3201","Union",2020-03-14,0,0,0,44785,0,0,0,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-02-29,"pop","base"
"3218","Clearfield",2020-07-05,1,0.7,79,79388,1.3,0.9,99.5,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-21,"green","green"
"3220","Clinton",2020-07-30,0,0.9,113,38684,0,2.2,292.1,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-16,"green","green"
"3225","Huntingdon",2020-08-18,1,4.4,342,45168,2.2,9.8,757.2,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-08-04,"return","green"
"3241","Blair",2020-04-25,0,1.1,23,122492,0,0.9,18.8,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-11,"red","red"
"3243","Clinton",2020-04-23,3,1,17,38684,7.8,2.6,43.9,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-09,"red","red"
"3261","Mifflin",2020-07-25,1,1.4,93,46222,2.2,3.1,201.2,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-11,"green","green"
"3278","Clearfield",2020-08-27,8,2.7,229,79388,10.1,3.4,288.5,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-08-13,"return","green"
"3290","Clearfield",2020-04-25,0,0,16,79388,0,0,20.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-11,"red","red"
"3293","Centre",2020-03-05,0,NA,0,162805,0,NA,0,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-02-20,"base","base"
"3302","Mifflin",2020-06-06,0,0,61,46222,0,0,132,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-23,"green","yellow"
"3305","Huntingdon",2020-06-22,0,0.1,240,45168,0,0.3,531.3,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-08,"green","green"
"3306","Centre",2020-05-21,1,1,143,162805,0.6,0.6,87.8,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-07,"yellow","red"
"3317","Clinton",2020-08-23,0,0.3,130,38684,0,0.7,336.1,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-08-09,"return","green"
"3344","Clearfield",2020-07-15,0,2,100,79388,0,2.5,126,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-01,"green","green"
"3357","Centre",2020-04-25,0,1,88,162805,0,0.6,54.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-11,"red","red"
"3369","Blair",2020-05-27,0,0.3,49,122492,0,0.2,40,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-13,"yellow","yellow"
"3383","Blair",2020-07-08,2,1.9,92,122492,1.6,1.5,75.1,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-24,"green","green"
"3410","Huntingdon",2020-04-23,0,1.3,21,45168,0,2.8,46.5,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-09,"red","red"
"3413","Clinton",2020-03-17,0,0,0,38684,0,0,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-03,"pop","base"
"3414","Clearfield",2020-03-12,0,0,0,79388,0,0,0,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-02-27,"pop","base"
"3434","Blair",2020-06-01,1,0.4,52,122492,0.8,0.3,42.5,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-18,"green","yellow"
"3449","Union",2020-03-13,0,0,0,44785,0,0,0,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-02-28,"pop","base"
"3452","Clearfield",2020-03-19,0,0,0,79388,0,0,0,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-05,"local","base"
"3456","Union",2020-07-23,1,0.9,117,44785,2.2,1.9,261.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-09,"green","green"
"3469","Huntingdon",2020-07-07,0,0.4,255,45168,0,0.9,564.6,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-23,"green","green"
"3497","Clearfield",2020-08-21,2,2.6,212,79388,2.5,3.2,267,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-08-07,"return","green"
"3500","Blair",2020-08-09,9,8.3,291,122492,7.3,6.8,237.6,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-26,"green","green"
"3540","Centre",2020-07-14,9,4,262,162805,5.5,2.5,160.9,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-30,"green","green"
"3541","Clearfield",2020-06-08,3,1,52,79388,3.8,1.3,65.5,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-25,"green","yellow"
"3551","Mifflin",2020-06-11,0,0,61,46222,0,0,132,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-28,"green","yellow"
"3679","Clearfield",2020-05-27,0,0.6,40,79388,0,0.7,50.4,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-13,"yellow","yellow"
"3680","Blair",2020-03-29,0,0.6,4,122492,0,0.5,3.3,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-15,"red","pop"
"3703","Clinton",2020-07-05,1,0.6,81,38684,2.6,1.5,209.4,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-21,"green","green"
"3704","Union",2020-05-09,0,0.4,34,44785,0,1,75.9,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-25,"yellow","red"
"3709","Clearfield",2020-05-22,0,0.3,37,79388,0,0.4,46.6,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-08,"yellow","yellow"
"3718","Blair",2020-07-04,0,1.3,84,122492,0,1,68.6,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-20,"green","green"
"3731","Union",2020-05-24,1,1.7,54,44785,2.2,3.8,120.6,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-10,"yellow","yellow"
"3732","Union",2020-05-04,0,0.6,31,44785,0,1.3,69.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-20,"red","red"
"3745","Clinton",2020-05-20,3,0.7,49,38684,7.8,1.8,126.7,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-06,"yellow","red"
"3758","Centre",2020-05-11,4,2.4,132,162805,2.5,1.5,81.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-27,"yellow","red"
"3769","Clearfield",2020-06-13,3,1.3,58,79388,3.8,1.6,73.1,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-30,"green","green"
"3803","Centre",2020-03-18,0,0,0,162805,0,0,0,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-04,"local","base"
"3824","Clinton",2020-04-13,0,0.6,8,38684,0,1.5,20.7,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-30,"red","red"
"3866","Centre",2020-04-19,0,0.6,81,162805,0,0.4,49.8,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-05,"red","red"
"3889","Clinton",2020-05-10,0,0.9,41,38684,0,2.2,106,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-26,"yellow","red"
"3895","Blair",2020-08-20,14,10.9,393,122492,11.4,8.9,320.8,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-08-06,"return","green"
"3910","Blair",2020-08-26,4,7.3,430,122492,3.3,5.9,351,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-08-12,"return","green"
"3919","Clinton",2020-04-08,1,0.7,5,38684,2.6,1.8,12.9,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-25,"red","local"
"3927","Mifflin",2020-03-23,0,0,0,46222,0,0,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-09,"local","pop"
"3935","Blair",2020-07-21,8,6.4,156,122492,6.5,5.2,127.4,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-07,"green","green"
"3940","Union",2020-04-17,0,1,23,44785,0,2.2,51.4,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-03,"red","red"
"3946","Mifflin",2020-08-02,2,2.4,110,46222,4.3,5.3,238,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-19,"green","green"
"3958","Mifflin",2020-06-30,0,0.4,66,46222,0,0.9,142.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-16,"green","green"
"3978","Huntingdon",2020-06-05,2,0.9,236,45168,4.4,1.9,522.5,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-22,"green","yellow"
"4013","Union",2020-05-26,0,1.1,56,44785,0,2.6,125,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-12,"yellow","yellow"
"4017","Union",2020-07-08,0,0.6,99,44785,0,1.3,221.1,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-24,"green","green"
"4019","Clinton",2020-06-03,0,0.7,60,38684,0,1.8,155.1,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-20,"green","yellow"
"4032","Huntingdon",2020-05-21,2,2.4,223,45168,4.4,5.4,493.7,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-07,"yellow","red"
"4034","Clinton",2020-03-22,0,0,0,38684,0,0,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-08,"local","pop"
"4070","Huntingdon",2020-04-19,0,0.3,13,45168,0,0.6,28.8,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-05,"red","red"
"4079","Clinton",2020-03-07,0,NA,0,38684,0,NA,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-02-22,"pop","base"
"4084","Clearfield",2020-04-30,0,0.7,21,79388,0,0.9,26.5,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-16,"red","red"
"4086","Mifflin",2020-08-01,1,2.1,108,46222,2.2,4.6,233.7,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-18,"green","green"
"4107","Centre",2020-06-27,1,2.7,202,162805,0.6,1.7,124.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-13,"green","green"
"4109","Clinton",2020-04-03,0,0.3,2,38684,0,0.7,5.2,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-20,"red","local"
"4115","Huntingdon",2020-06-11,0,0.4,237,45168,0,0.9,524.7,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-28,"green","yellow"
"4132","Union",2020-04-07,1,1,9,44785,2.2,2.2,20.1,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-24,"red","local"
"4149","Mifflin",2020-03-08,0,0,0,46222,0,0,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-02-23,"pop","base"
"4161","Blair",2020-08-05,15,7.9,256,122492,12.2,6.4,209,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-22,"green","green"
"4180","Huntingdon",2020-03-09,0,0,0,45168,0,0,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-02-24,"pop","base"
"4196","Clearfield",2020-08-12,4,4.4,185,79388,5,5.6,233,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-29,"green","green"
"4209","Union",2020-04-12,1,1.7,19,44785,2.2,3.8,42.4,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-29,"red","red"
"4233","Huntingdon",2020-08-13,7,2.7,321,45168,15.5,6,710.7,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-30,"green","green"
"4246","Clinton",2020-08-06,1,0.7,118,38684,2.6,1.8,305,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-23,"green","green"
"4249","Union",2020-03-26,1,0.1,1,44785,2.2,0.3,2.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-12,"local","pop"
"4258","Huntingdon",2020-08-04,5,1.6,297,45168,11.1,3.5,657.5,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-21,"green","green"
"4261","Centre",2020-05-26,1,1.3,150,162805,0.6,0.8,92.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-12,"yellow","yellow"
"4267","Clinton",2020-05-05,1,0.7,36,38684,2.6,1.8,93.1,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-21,"red","red"
"4278","Huntingdon",2020-03-25,0,0,0,45168,0,0,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-11,"local","pop"
"4297","Huntingdon",2020-07-24,4,1.7,281,45168,8.9,3.8,622.1,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-10,"green","green"
"4318","Centre",2020-04-29,1,2.9,103,162805,0.6,1.8,63.3,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-15,"red","red"
"4342","Centre",2020-04-02,5,3.7,41,162805,3.1,2.3,25.2,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-19,"red","local"
"4369","Clearfield",2020-03-09,0,0,0,79388,0,0,0,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-02-24,"pop","base"
"4374","Centre",2020-08-03,1,2.6,360,162805,0.6,1.6,221.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-20,"green","green"
"4379","Blair",2020-06-19,4,0.9,62,122492,3.3,0.7,50.6,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-05,"green","green"
"4436","Union",2020-06-06,1,2.1,73,44785,2.2,4.8,163,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-23,"green","yellow"
"4440","Centre",2020-03-24,1,1.6,11,162805,0.6,1,6.8,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-10,"local","pop"
"4444","Mifflin",2020-03-19,0,0,0,46222,0,0,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-05,"local","base"
"4452","Clinton",2020-07-26,0,0.9,110,38684,0,2.2,284.4,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-12,"green","green"
"4453","Mifflin",2020-08-14,2,0.6,125,46222,4.3,1.2,270.4,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-31,"return","green"
"4472","Clinton",2020-04-18,0,0.4,11,38684,0,1.1,28.4,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-04,"red","red"
"4478","Union",2020-06-25,1,1,92,44785,2.2,2.2,205.4,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-11,"green","green"
"4497","Centre",2020-06-12,1,1.9,171,162805,0.6,1.1,105,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-29,"green","green"
"4499","Huntingdon",2020-03-30,0,0.1,1,45168,0,0.3,2.2,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-16,"red","pop"
"4502","Clearfield",2020-04-10,2,0.9,13,79388,2.5,1.1,16.4,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-27,"red","red"
"4570","Clearfield",2020-07-26,1,2.3,120,79388,1.3,2.9,151.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-12,"green","green"
"4580","Mifflin",2020-04-20,1,1.1,22,46222,2.2,2.5,47.6,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-06,"red","red"
"4588","Huntingdon",2020-03-14,0,0,0,45168,0,0,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-02-29,"pop","base"
"4590","Clearfield",2020-03-24,1,0.3,2,79388,1.3,0.4,2.5,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-10,"local","pop"
"4592","Mifflin",2020-07-13,0,1.1,76,46222,0,2.5,164.4,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-29,"green","green"
"4604","Union",2020-07-27,2,2,128,44785,4.5,4.5,285.8,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-13,"green","green"
"4609","Huntingdon",2020-07-03,0,1.3,254,45168,0,2.8,562.3,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-19,"green","green"
"4618","Clinton",2020-06-24,3,1.3,74,38684,7.8,3.3,191.3,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-10,"green","green"
"4619","Blair",2020-03-12,0,0,0,122492,0,0,0,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-02-27,"pop","base"
"4624","Mifflin",2020-07-18,0,1.3,83,46222,0,2.8,179.6,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-04,"green","green"
